dayIso	month	symbol	type	stockAttempted	quoteAttempted	tradeAttempted	enrichAttempted	expectedPaddedSlots	expectedCoreSlots	stockSlots	quoteSlots	tradeSlots	enrichSlots	stockMissingSlots	quoteMissingSlots	tradeMissingSlots	enrichVsTradeMissingSlots
2026-02-02	2026-02	LMT	open	true	true	true	true	406	390	390	358	358	358	16	32	32	0
2026-02-02	2026-02	LOW	open	true	true	true	true	406	390	390	304	304	304	16	86	86	0
2026-02-02	2026-02	MA	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-02	2026-02	MCD	open	true	true	true	true	406	390	390	383	383	383	16	7	7	0
2026-02-02	2026-02	META	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	MMM	open	true	true	true	true	406	390	390	330	330	330	16	60	60	0
2026-02-02	2026-02	MO	open	true	true	true	true	406	390	390	372	372	372	16	18	18	0
2026-02-02	2026-02	MPC	open	true	true	true	true	406	390	380	184	184	184	26	206	206	0
2026-02-02	2026-02	MRK	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2026-02-02	2026-02	MS	open	true	true	true	true	406	390	390	366	366	366	16	24	24	0
2026-02-02	2026-02	MSFT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	MU	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	NFLX	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	NKE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	NOC	open	true	true	true	true	406	390	380	159	159	159	26	231	231	0
2026-02-02	2026-02	NOW	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	NVDA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	ORCL	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-02	2026-02	OXY	open	true	true	true	true	406	390	390	380	380	380	16	10	10	0
2026-02-02	2026-02	PEP	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	PFE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	PG	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2026-02-02	2026-02	PLTR	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	PM	open	true	true	true	true	406	390	390	324	324	324	16	66	66	0
2026-02-02	2026-02	PNC	open	true	true	true	true	406	390	390	222	222	222	16	168	168	0
2026-02-02	2026-02	PSX	open	true	true	true	true	406	390	390	194	194	194	16	196	196	0
2026-02-02	2026-02	PYPL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	QCOM	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-02	2026-02	RBLX	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2026-02-02	2026-02	RF	open	true	true	true	true	406	390	390	171	171	171	16	219	219	0
2026-02-02	2026-02	RTX	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2026-02-02	2026-02	SBUX	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-02	2026-02	SCHW	open	true	true	true	true	406	390	390	345	345	345	16	45	45	0
2026-02-02	2026-02	SHOP	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-02	2026-02	SLB	open	true	true	true	true	406	390	390	361	361	361	16	29	29	0
2026-02-02	2026-02	SNOW	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2026-02-02	2026-02	SOFI	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	SPGI	open	true	true	true	true	406	390	350	111	111	111	56	279	279	0
2026-02-02	2026-02	TFC	open	true	true	true	true	406	390	390	236	236	236	16	154	154	0
2026-02-02	2026-02	TGT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	TSLA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	UBER	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	UNH	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	UPST	open	true	true	true	true	406	390	390	377	377	377	16	13	13	0
2026-02-02	2026-02	USB	open	true	true	true	true	406	390	390	327	327	327	16	63	63	0
2026-02-02	2026-02	V	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-02	2026-02	VLO	open	true	true	true	true	406	390	390	301	301	301	16	89	89	0
2026-02-02	2026-02	WFC	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-02	2026-02	WMT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-02	2026-02	XOM	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2026-02-03	2026-02	ALLY	open	true	true	true	true	406	390	406	380	152	152	0	10	238	0
2026-02-03	2026-02	COST	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	CVX	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	HOOD	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	ICE	open	true	true	true	true	406	390	370	370	185	185	36	20	205	0
2026-02-03	2026-02	JNJ	open	true	true	true	true	406	390	390	390	389	389	16	0	1	0
2026-02-03	2026-02	KEY	open	true	true	true	true	406	390	406	370	172	172	0	20	218	0
2026-02-03	2026-02	KHC	open	true	true	true	true	406	390	390	390	356	356	16	0	34	0
2026-02-03	2026-02	LLY	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	LMT	open	true	true	true	true	406	390	390	390	361	361	16	0	29	0
2026-02-03	2026-02	MO	open	true	true	true	true	406	390	390	390	383	383	16	0	7	0
2026-02-03	2026-02	MPC	open	true	true	true	true	406	390	390	390	280	280	16	0	110	0
2026-02-03	2026-02	MRK	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	MSFT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	MU	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	NFLX	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	NOC	open	true	true	true	true	406	390	390	390	224	224	16	0	166	0
2026-02-03	2026-02	NOW	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	NVDA	open	true	true	true	true	406	390	400	391	391	391	6	0	0	0
2026-02-03	2026-02	ORCL	open	true	true	true	true	406	390	390	390	389	389	16	0	1	0
2026-02-03	2026-02	OXY	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	PG	open	true	true	true	true	406	390	390	390	387	387	16	0	3	0
2026-02-03	2026-02	PLTR	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	PYPL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	QCOM	open	true	true	true	true	406	390	390	390	389	389	16	0	1	0
2026-02-03	2026-02	RF	open	true	true	true	true	406	390	390	390	270	270	16	0	120	0
2026-02-03	2026-02	RTX	open	true	true	true	true	406	390	390	390	380	380	16	0	10	0
2026-02-03	2026-02	SLB	open	true	true	true	true	406	390	390	390	377	377	16	0	13	0
2026-02-03	2026-02	SNOW	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	SOFI	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	SPGI	open	true	true	true	true	406	390	390	390	285	285	16	0	105	0
2026-02-03	2026-02	TFC	open	true	true	true	true	406	390	390	390	241	241	16	0	149	0
2026-02-03	2026-02	TGT	open	true	true	true	true	406	390	390	390	389	389	16	0	1	0
2026-02-03	2026-02	TSLA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-03	2026-02	UPST	open	true	true	true	true	406	390	390	390	367	367	16	0	23	0
2026-02-03	2026-02	USB	open	true	true	true	true	406	390	390	390	313	313	16	0	77	0
2026-02-03	2026-02	WFC	open	true	true	true	true	406	390	390	390	383	383	16	0	7	0
2026-02-04	2026-02	ABBV	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	ABNB	open	true	true	true	true	406	390	390	390	332	332	16	0	58	0
2026-02-04	2026-02	ADBE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	ALLY	open	true	true	true	true	406	390	390	390	183	183	16	0	207	0
2026-02-04	2026-02	AMD	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	AMGN	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	BAC	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	BLK	open	true	true	true	true	406	390	390	390	240	240	16	0	150	0
2026-02-04	2026-02	BMY	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	C	open	true	true	true	true	406	390	390	390	387	387	16	0	3	0
2026-02-04	2026-02	CAT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	CL	open	true	true	true	true	406	390	390	390	346	346	16	0	44	0
2026-02-04	2026-02	CME	open	true	true	true	true	406	390	390	390	219	219	16	0	171	0
2026-02-04	2026-02	CMG	open	true	true	true	true	406	390	390	390	387	387	16	0	3	0
2026-02-04	2026-02	COST	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	CRM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	CSCO	open	true	true	true	true	406	390	390	390	387	387	16	0	3	0
2026-02-04	2026-02	DE	open	true	true	true	true	406	390	390	390	384	384	16	0	6	0
2026-02-04	2026-02	EOG	open	true	true	true	true	406	390	390	390	270	270	16	0	120	0
2026-02-04	2026-02	GE	open	true	true	true	true	406	390	390	390	384	384	16	0	6	0
2026-02-04	2026-02	GS	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	HAL	open	true	true	true	true	406	390	390	390	363	363	16	0	27	0
2026-02-04	2026-02	HD	open	true	true	true	true	406	390	390	390	387	387	16	0	3	0
2026-02-04	2026-02	HON	open	true	true	true	true	406	390	390	390	338	338	16	0	52	0
2026-02-04	2026-02	ICE	open	true	true	true	true	406	390	390	390	159	159	16	0	231	0
2026-02-04	2026-02	JPM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	KEY	open	true	true	true	true	406	390	380	380	208	208	26	10	182	0
2026-02-04	2026-02	KHC	open	true	true	true	true	406	390	390	390	366	366	16	0	24	0
2026-02-04	2026-02	KO	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	LOW	open	true	true	true	true	406	390	390	390	335	335	16	0	55	0
2026-02-04	2026-02	META	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	MMM	open	true	true	true	true	406	390	390	390	348	348	16	0	42	0
2026-02-04	2026-02	MPC	open	true	true	true	true	406	390	390	390	324	324	16	0	66	0
2026-02-04	2026-02	MU	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	NFLX	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	NKE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	NOC	open	true	true	true	true	406	390	406	380	174	174	0	10	216	0
2026-02-04	2026-02	NOW	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	NVDA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	ORCL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	OXY	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	PG	open	true	true	true	true	406	390	390	390	384	384	16	0	6	0
2026-02-04	2026-02	PM	open	true	true	true	true	406	390	390	390	281	281	16	0	109	0
2026-02-04	2026-02	PNC	open	true	true	true	true	406	390	390	390	303	303	16	0	87	0
2026-02-04	2026-02	PSX	open	true	true	true	true	406	390	390	390	337	337	16	0	53	0
2026-02-04	2026-02	RBLX	open	true	true	true	true	406	390	390	390	386	386	16	0	4	0
2026-02-04	2026-02	RF	open	true	true	true	true	406	390	360	360	222	222	46	30	168	0
2026-02-04	2026-02	RTX	open	true	true	true	true	406	390	390	390	374	374	16	0	16	0
2026-02-04	2026-02	SBUX	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	SHOP	open	true	true	true	true	406	390	390	390	389	389	16	0	1	0
2026-02-04	2026-02	SLB	open	true	true	true	true	406	390	390	390	384	384	16	0	6	0
2026-02-04	2026-02	SPGI	open	true	true	true	true	406	390	390	390	249	249	16	0	141	0
2026-02-04	2026-02	TFC	open	true	true	true	true	406	390	390	390	225	225	16	0	165	0
2026-02-04	2026-02	TGT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	UNH	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	UPST	open	true	true	true	true	406	390	390	390	377	377	16	0	13	0
2026-02-04	2026-02	VLO	open	true	true	true	true	406	390	390	390	381	381	16	0	9	0
2026-02-04	2026-02	WFC	open	true	true	true	true	406	390	390	390	382	382	16	0	8	0
2026-02-04	2026-02	WMT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-04	2026-02	XOM	open	true	true	true	true	406	390	390	390	389	389	16	0	1	0
2026-02-05	2026-02	AAPL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	ABBV	open	true	true	true	true	406	390	390	390	371	371	16	0	19	0
2026-02-05	2026-02	ABNB	open	true	true	true	true	406	390	390	390	332	332	16	0	58	0
2026-02-05	2026-02	ADBE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	AFRM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	ALLY	open	true	true	true	true	406	390	350	350	134	134	56	40	256	0
2026-02-05	2026-02	AMD	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	AMGN	open	true	true	true	true	406	390	390	390	387	387	16	0	3	0
2026-02-05	2026-02	AMZN	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	AVGO	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	AXP	open	true	true	true	true	406	390	390	390	370	370	16	0	20	0
2026-02-05	2026-02	BA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	BAC	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	BLK	open	true	true	true	true	406	390	390	390	174	174	16	0	216	0
2026-02-05	2026-02	BMY	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	C	open	true	true	true	true	406	390	390	390	385	385	16	0	5	0
2026-02-05	2026-02	CAT	open	true	true	true	true	406	390	390	390	387	387	16	0	3	0
2026-02-05	2026-02	CL	open	true	true	true	true	406	390	390	390	248	248	16	0	142	0
2026-02-05	2026-02	CME	open	true	true	true	true	406	390	380	380	237	237	26	10	153	0
2026-02-05	2026-02	CMG	open	true	true	true	true	406	390	390	390	386	386	16	0	4	0
2026-02-05	2026-02	COIN	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	COP	open	true	true	true	true	406	390	390	390	374	374	16	0	16	0
2026-02-05	2026-02	COST	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	CRM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	CSCO	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	CVS	open	true	true	true	true	406	390	390	390	352	352	16	0	38	0
2026-02-05	2026-02	CVX	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	DE	open	true	true	true	true	406	390	390	390	381	381	16	0	9	0
2026-02-05	2026-02	DIS	open	true	true	true	true	406	390	390	390	388	388	16	0	2	0
2026-02-05	2026-02	EOG	open	true	true	true	true	406	390	380	380	177	177	26	10	213	0
2026-02-05	2026-02	ETN	open	true	true	true	true	406	390	390	390	229	229	16	0	161	0
2026-02-05	2026-02	GE	open	true	true	true	true	406	390	390	390	380	380	16	0	10	0
2026-02-05	2026-02	GILD	open	true	true	true	true	406	390	390	390	361	361	16	0	29	0
2026-02-05	2026-02	GIS	open	true	true	true	true	406	390	390	390	276	276	16	0	114	0
2026-02-05	2026-02	GOOGL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	GS	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	HAL	open	true	true	true	true	406	390	390	390	334	334	16	0	56	0
2026-02-05	2026-02	HD	open	true	true	true	true	406	390	390	390	373	373	16	0	17	0
2026-02-05	2026-02	HON	open	true	true	true	true	406	390	390	390	295	295	16	0	95	0
2026-02-05	2026-02	HOOD	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	ICE	open	true	true	true	true	406	390	370	370	129	129	36	20	261	0
2026-02-05	2026-02	INTC	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	JNJ	open	true	true	true	true	406	390	390	390	388	388	16	0	2	0
2026-02-05	2026-02	JPM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	KEY	open	true	true	true	true	406	390	360	360	124	124	46	30	266	0
2026-02-05	2026-02	KHC	open	true	true	true	true	406	390	390	390	331	331	16	0	59	0
2026-02-05	2026-02	KO	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	LLY	open	true	true	true	true	406	390	390	390	389	389	16	0	1	0
2026-02-05	2026-02	LMT	open	true	true	true	true	406	390	390	390	348	348	16	0	42	0
2026-02-05	2026-02	LOW	open	true	true	true	true	406	390	390	390	241	241	16	0	149	0
2026-02-05	2026-02	MA	open	true	true	true	true	406	390	390	390	371	371	16	0	19	0
2026-02-05	2026-02	MCD	open	true	true	true	true	406	390	390	390	384	384	16	0	6	0
2026-02-05	2026-02	META	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	MMM	open	true	true	true	true	406	390	390	390	341	341	16	0	49	0
2026-02-05	2026-02	MO	open	true	true	true	true	406	390	390	390	377	377	16	0	13	0
2026-02-05	2026-02	MPC	open	true	true	true	true	406	390	390	390	220	220	16	0	170	0
2026-02-05	2026-02	MRK	open	true	true	true	true	406	390	390	390	387	387	16	0	3	0
2026-02-05	2026-02	MS	open	true	true	true	true	406	390	390	390	374	374	16	0	16	0
2026-02-05	2026-02	MSFT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	MU	open	true	true	true	true	406	390	400	391	391	391	6	0	0	0
2026-02-05	2026-02	NFLX	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	NKE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	NOC	open	true	true	true	true	406	390	350	350	143	143	56	40	247	0
2026-02-05	2026-02	NOW	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	NVDA	open	true	true	true	true	406	390	400	391	391	391	6	0	0	0
2026-02-05	2026-02	ORCL	open	true	true	true	true	406	390	390	390	387	387	16	0	3	0
2026-02-05	2026-02	OXY	open	true	true	true	true	406	390	390	390	385	385	16	0	5	0
2026-02-05	2026-02	PEP	open	true	true	true	true	406	390	390	390	385	385	16	0	5	0
2026-02-05	2026-02	PFE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	PG	open	true	true	true	true	406	390	390	390	382	382	16	0	8	0
2026-02-05	2026-02	PLTR	open	true	true	true	true	406	390	400	400	391	391	6	0	0	0
2026-02-05	2026-02	PM	open	true	true	true	true	406	390	390	390	367	367	16	0	23	0
2026-02-05	2026-02	PNC	open	true	true	true	true	406	390	390	390	318	318	16	0	72	0
2026-02-05	2026-02	PSX	open	true	true	true	true	406	390	390	390	231	231	16	0	159	0
2026-02-05	2026-02	PYPL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	QCOM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	RBLX	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	RF	open	true	true	true	true	406	390	340	340	106	106	66	50	284	0
2026-02-05	2026-02	RTX	open	true	true	true	true	406	390	390	390	333	333	16	0	57	0
2026-02-05	2026-02	SBUX	open	true	true	true	true	406	390	390	390	384	384	16	0	6	0
2026-02-05	2026-02	SCHW	open	true	true	true	true	406	390	390	390	330	330	16	0	60	0
2026-02-05	2026-02	SHOP	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	SLB	open	true	true	true	true	406	390	390	390	360	360	16	0	30	0
2026-02-05	2026-02	SNOW	open	true	true	true	true	406	390	390	390	389	389	16	0	1	0
2026-02-05	2026-02	SOFI	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	SPGI	open	true	true	true	true	406	390	390	390	210	210	16	0	180	0
2026-02-05	2026-02	TFC	open	true	true	true	true	406	390	370	370	136	136	36	20	254	0
2026-02-05	2026-02	TGT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	TSLA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	UBER	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	UNH	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	UPST	open	true	true	true	true	406	390	390	390	378	378	16	0	12	0
2026-02-05	2026-02	USB	open	true	true	true	true	406	390	390	390	242	242	16	0	148	0
2026-02-05	2026-02	V	open	true	true	true	true	406	390	390	390	385	385	16	0	5	0
2026-02-05	2026-02	VLO	open	true	true	true	true	406	390	390	390	295	295	16	0	95	0
2026-02-05	2026-02	WFC	open	true	true	true	true	406	390	390	390	387	387	16	0	3	0
2026-02-05	2026-02	WMT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-05	2026-02	XOM	open	true	true	true	true	406	390	390	390	388	388	16	0	2	0
2026-02-06	2026-02	AAPL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	ABBV	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2026-02-06	2026-02	ABNB	open	true	true	true	true	406	390	390	367	367	367	16	23	23	0
2026-02-06	2026-02	ADBE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	AFRM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	ALLY	open	true	true	true	true	406	390	370	128	128	128	36	262	262	0
2026-02-06	2026-02	AMD	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	AMGN	open	true	true	true	true	406	390	390	385	385	385	16	5	5	0
2026-02-06	2026-02	AMZN	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	AVGO	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	AXP	open	true	true	true	true	406	390	390	377	377	377	16	13	13	0
2026-02-06	2026-02	BA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	BAC	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	BLK	open	true	true	true	true	406	390	390	390	232	232	16	0	158	0
2026-02-06	2026-02	BMY	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	C	open	true	true	true	true	406	390	390	385	385	385	16	5	5	0
2026-02-06	2026-02	CAT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	CL	open	true	true	true	true	406	390	390	256	256	256	16	134	134	0
2026-02-06	2026-02	CME	open	true	true	true	true	406	390	390	229	229	229	16	161	161	0
2026-02-06	2026-02	CMG	open	true	true	true	true	406	390	390	390	387	387	16	0	3	0
2026-02-06	2026-02	COIN	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	COP	open	true	true	true	true	406	390	390	390	373	373	16	0	17	0
2026-02-06	2026-02	COST	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	CRM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	CSCO	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	CVS	open	true	true	true	true	406	390	390	380	380	380	16	10	10	0
2026-02-06	2026-02	CVX	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-06	2026-02	DE	open	true	true	true	true	406	390	390	380	380	380	16	10	10	0
2026-02-06	2026-02	DIS	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	EOG	open	true	true	true	true	406	390	390	390	267	267	16	0	123	0
2026-02-06	2026-02	ETN	open	true	true	true	true	406	390	390	313	313	313	16	77	77	0
2026-02-06	2026-02	GE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	GILD	open	true	true	true	true	406	390	390	369	369	369	16	21	21	0
2026-02-06	2026-02	GIS	open	true	true	true	true	406	390	390	271	271	271	16	119	119	0
2026-02-06	2026-02	GOOGL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	GS	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	HAL	open	true	true	true	true	406	390	390	373	373	373	16	17	17	0
2026-02-06	2026-02	HD	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2026-02-06	2026-02	HON	open	true	true	true	true	406	390	390	390	358	358	16	0	32	0
2026-02-06	2026-02	HOOD	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	ICE	open	true	true	true	true	406	390	380	123	123	123	26	267	267	0
2026-02-06	2026-02	INTC	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	JNJ	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-06	2026-02	JPM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	KEY	open	true	true	true	true	406	390	390	213	213	213	16	177	177	0
2026-02-06	2026-02	KHC	open	true	true	true	true	406	390	390	356	356	356	16	34	34	0
2026-02-06	2026-02	KO	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-06	2026-02	LLY	open	true	true	true	true	406	390	390	390	389	389	16	0	1	0
2026-02-06	2026-02	LMT	open	true	true	true	true	406	390	390	390	375	375	16	0	15	0
2026-02-06	2026-02	LOW	open	true	true	true	true	406	390	390	390	305	305	16	0	85	0
2026-02-06	2026-02	MA	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2026-02-06	2026-02	MCD	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2026-02-06	2026-02	META	open	true	true	true	true	406	390	400	400	391	391	6	0	0	0
2026-02-06	2026-02	MMM	open	true	true	true	true	406	390	390	378	378	378	16	12	12	0
2026-02-06	2026-02	MO	open	true	true	true	true	406	390	390	374	374	374	16	16	16	0
2026-02-06	2026-02	MPC	open	true	true	true	true	406	390	390	390	289	289	16	0	101	0
