dayIso	month	symbol	type	expectedPaddedSlots	expectedCoreSlots	stockSlots	quoteSlots	tradeSlots	enrichSlots	stockMissingSlots	quoteMissingSlots	tradeMissingSlots	enrichVsTradeMissingSlots
2026-01-08	2026-01	ICE	open	406	390	406	52	52	52	0	338	338	0
2026-01-08	2026-01	JNJ	open	406	390	406	387	387	387	0	3	3	0
2026-01-08	2026-01	KEY	open	406	390	406	123	123	123	0	267	267	0
2026-01-08	2026-01	KHC	open	406	390	406	367	367	367	0	23	23	0
2026-01-08	2026-01	KO	open	406	390	406	389	389	389	0	1	1	0
2026-01-08	2026-01	LMT	open	406	390	406	384	384	384	0	6	6	0
2026-01-08	2026-01	LOW	open	406	390	406	334	334	334	0	56	56	0
2026-01-08	2026-01	MA	open	406	390	406	364	364	364	0	26	26	0
2026-01-08	2026-01	MMM	open	406	390	406	268	268	268	0	122	122	0
2026-01-08	2026-01	MO	open	406	390	406	368	368	368	0	22	22	0
2026-01-08	2026-01	MPC	open	406	390	406	238	238	238	0	152	152	0
2026-01-08	2026-01	MRK	open	406	390	406	385	385	385	0	5	5	0
2026-01-08	2026-01	MS	open	406	390	406	369	369	369	0	21	21	0
2026-01-08	2026-01	NOC	open	406	390	406	277	277	277	0	113	113	0
2026-01-08	2026-01	NOW	open	406	390	406	389	389	389	0	1	1	0
2026-01-08	2026-01	ORCL	open	406	390	406	387	387	387	0	3	3	0
2026-01-08	2026-01	PFE	open	406	390	406	388	388	388	0	2	2	0
2026-01-08	2026-01	PG	open	406	390	406	387	387	387	0	3	3	0
2026-01-08	2026-01	PM	open	406	390	406	313	313	313	0	77	77	0
2026-01-08	2026-01	PNC	open	406	390	406	247	247	247	0	143	143	0
2026-01-08	2026-01	PSX	open	406	390	406	262	262	262	0	128	128	0
2026-01-08	2026-01	RF	open	406	390	406	175	175	175	0	215	215	0
2026-01-08	2026-01	RTX	open	406	390	406	388	388	388	0	2	2	0
2026-01-08	2026-01	SCHW	open	406	390	406	334	334	334	0	56	56	0
2026-01-08	2026-01	SHOP	open	406	390	406	374	374	374	0	16	16	0
2026-01-08	2026-01	SLB	open	406	390	406	388	388	388	0	2	2	0
2026-01-08	2026-01	SNOW	open	406	390	406	389	389	389	0	1	1	0
2026-01-08	2026-01	SPGI	open	406	390	406	96	96	96	0	294	294	0
2026-01-08	2026-01	TFC	open	406	390	406	164	164	164	0	226	226	0
2026-01-08	2026-01	TGT	open	406	390	406	388	388	388	0	2	2	0
2026-01-08	2026-01	UPST	open	406	390	406	377	377	377	0	13	13	0
2026-01-08	2026-01	USB	open	406	390	406	291	291	291	0	99	99	0
2026-01-08	2026-01	V	open	406	390	406	367	367	367	0	23	23	0
2026-01-08	2026-01	VLO	open	406	390	406	377	377	377	0	13	13	0
2026-01-08	2026-01	WFC	open	406	390	406	380	380	380	0	10	10	0
2026-01-08	2026-01	XOM	open	406	390	406	389	389	389	0	1	1	0
2026-01-09	2026-01	ABBV	open	406	390	406	384	384	384	0	6	6	0
2026-01-09	2026-01	ABNB	open	406	390	406	361	361	361	0	29	29	0
2026-01-09	2026-01	AFRM	open	406	390	406	384	384	384	0	6	6	0
2026-01-09	2026-01	ALLY	open	406	390	406	161	161	161	0	229	229	0
2026-01-09	2026-01	AMGN	open	406	390	406	376	376	376	0	14	14	0
2026-01-09	2026-01	AXP	open	406	390	406	388	388	388	0	2	2	0
2026-01-09	2026-01	BLK	open	406	390	406	246	246	246	0	144	144	0
2026-01-09	2026-01	BMY	open	406	390	406	380	380	380	0	10	10	0
2026-01-09	2026-01	C	open	406	390	406	388	388	388	0	2	2	0
2026-01-09	2026-01	CL	open	406	390	406	241	241	241	0	149	149	0
2026-01-09	2026-01	CME	open	406	390	406	175	175	175	0	215	215	0
2026-01-09	2026-01	COP	open	406	390	406	383	383	383	0	7	7	0
2026-01-09	2026-01	CRM	open	406	390	406	389	389	389	0	1	1	0
2026-01-09	2026-01	CSCO	open	406	390	406	387	387	387	0	3	3	0
2026-01-09	2026-01	CVS	open	406	390	406	370	370	370	0	20	20	0
2026-01-09	2026-01	DE	open	406	390	406	354	354	354	0	36	36	0
2026-01-09	2026-01	DIS	open	406	390	406	388	388	388	0	2	2	0
2026-01-09	2026-01	EOG	open	406	390	406	260	260	260	0	130	130	0
2026-01-09	2026-01	ETN	open	406	390	406	284	284	284	0	106	106	0
2026-01-09	2026-01	GE	open	406	390	406	387	387	387	0	3	3	0
2026-01-09	2026-01	GILD	open	406	390	406	315	315	315	0	75	75	0
2026-01-09	2026-01	GIS	open	406	390	406	330	330	330	0	60	60	0
2026-01-09	2026-01	HAL	open	406	390	406	388	388	388	0	2	2	0
2026-01-09	2026-01	HON	open	406	390	406	360	360	360	0	30	30	0
2026-01-09	2026-01	ICE	open	406	390	406	75	75	75	0	315	315	0
2026-01-09	2026-01	JNJ	open	406	390	406	386	386	386	0	4	4	0
2026-01-09	2026-01	KEY	open	406	390	406	97	97	97	0	293	293	0
2026-01-09	2026-01	KHC	open	406	390	406	371	371	371	0	19	19	0
2026-01-09	2026-01	LMT	open	406	390	406	389	389	389	0	1	1	0
2026-01-09	2026-01	LOW	open	406	390	406	383	383	383	0	7	7	0
2026-01-09	2026-01	MA	open	406	390	406	354	354	354	0	36	36	0
2026-01-09	2026-01	MCD	open	406	390	406	383	383	383	0	7	7	0
2026-01-09	2026-01	MMM	open	406	390	406	302	302	302	0	88	88	0
2026-01-09	2026-01	MO	open	406	390	406	379	379	379	0	11	11	0
2026-01-09	2026-01	MPC	open	406	390	406	209	209	209	0	181	181	0
2026-01-09	2026-01	MRK	open	406	390	406	387	387	387	0	3	3	0
2026-01-09	2026-01	MS	open	406	390	406	382	382	382	0	8	8	0
2026-01-09	2026-01	NOC	open	406	390	406	251	251	251	0	139	139	0
2026-01-09	2026-01	PEP	open	406	390	406	388	388	388	0	2	2	0
2026-01-09	2026-01	PG	open	406	390	406	388	388	388	0	2	2	0
2026-01-09	2026-01	PM	open	406	390	406	351	351	351	0	39	39	0
2026-01-09	2026-01	PNC	open	406	390	406	203	203	203	0	187	187	0
2026-01-09	2026-01	PSX	open	406	390	406	240	240	240	0	150	150	0
2026-01-09	2026-01	RBLX	open	406	390	406	388	388	388	0	2	2	0
2026-01-09	2026-01	RF	open	406	390	406	93	93	93	0	297	297	0
2026-01-09	2026-01	RTX	open	406	390	406	382	382	382	0	8	8	0
2026-01-09	2026-01	SBUX	open	406	390	406	388	388	388	0	2	2	0
2026-01-09	2026-01	SCHW	open	406	390	406	355	355	355	0	35	35	0
2026-01-09	2026-01	SHOP	open	406	390	406	386	386	386	0	4	4	0
2026-01-09	2026-01	SNOW	open	406	390	406	389	389	389	0	1	1	0
2026-01-09	2026-01	SPGI	open	406	390	406	157	157	157	0	233	233	0
2026-01-09	2026-01	TFC	open	406	390	406	133	133	133	0	257	257	0
2026-01-09	2026-01	UPST	open	406	390	406	384	384	384	0	6	6	0
2026-01-09	2026-01	USB	open	406	390	406	287	287	287	0	103	103	0
2026-01-09	2026-01	V	open	406	390	406	388	388	388	0	2	2	0
2026-01-09	2026-01	VLO	open	406	390	406	378	378	378	0	12	12	0
2026-01-09	2026-01	WFC	open	406	390	406	384	384	384	0	6	6	0
2026-01-09	2026-01	XOM	open	406	390	406	387	387	387	0	3	3	0
2026-01-12	2026-01	ABBV	open	406	390	406	388	388	388	0	2	2	0
2026-01-12	2026-01	ABNB	open	406	390	406	337	337	337	0	53	53	0
2026-01-12	2026-01	AFRM	open	406	390	406	389	389	389	0	1	1	0
2026-01-12	2026-01	ALLY	open	406	390	406	201	201	201	0	189	189	0
2026-01-12	2026-01	AMGN	open	406	390	406	372	372	372	0	18	18	0
2026-01-12	2026-01	AXP	open	406	390	406	386	386	386	0	4	4	0
2026-01-12	2026-01	BLK	open	406	390	406	262	262	262	0	128	128	0
2026-01-12	2026-01	BMY	open	406	390	406	373	373	373	0	17	17	0
2026-01-12	2026-01	CL	open	406	390	406	266	266	266	0	124	124	0
2026-01-12	2026-01	CME	open	406	390	406	151	151	151	0	239	239	0
2026-01-12	2026-01	CMG	open	406	390	406	389	389	389	0	1	1	0
2026-01-12	2026-01	COP	open	406	390	406	379	379	379	0	11	11	0
2026-01-12	2026-01	CRM	open	406	390	406	387	387	387	0	3	3	0
2026-01-12	2026-01	CSCO	open	406	390	406	387	387	387	0	3	3	0
2026-01-12	2026-01	CVS	open	406	390	406	359	359	359	0	31	31	0
2026-01-12	2026-01	DE	open	406	390	406	335	335	335	0	55	55	0
2026-01-12	2026-01	DIS	open	406	390	406	389	389	389	0	1	1	0
2026-01-12	2026-01	EOG	open	406	390	406	246	246	246	0	144	144	0
2026-01-12	2026-01	ETN	open	406	390	406	284	284	284	0	106	106	0
2026-01-12	2026-01	GE	open	406	390	406	375	375	375	0	15	15	0
2026-01-12	2026-01	GILD	open	406	390	406	340	340	340	0	50	50	0
2026-01-12	2026-01	GIS	open	406	390	406	334	334	334	0	56	56	0
2026-01-12	2026-01	HAL	open	406	390	406	384	384	384	0	6	6	0
2026-01-12	2026-01	HON	open	406	390	406	352	352	352	0	38	38	0
2026-01-12	2026-01	ICE	open	406	390	406	104	104	104	0	286	286	0
2026-01-12	2026-01	JNJ	open	406	390	406	385	385	385	0	5	5	0
2026-01-12	2026-01	KEY	open	406	390	406	138	138	138	0	252	252	0
2026-01-12	2026-01	KHC	open	406	390	406	375	375	375	0	15	15	0
2026-01-12	2026-01	KO	open	406	390	406	389	389	389	0	1	1	0
2026-01-12	2026-01	LMT	open	406	390	406	384	384	384	0	6	6	0
2026-01-12	2026-01	LOW	open	406	390	406	371	371	371	0	19	19	0
2026-01-12	2026-01	MA	open	406	390	406	385	385	385	0	5	5	0
2026-01-12	2026-01	MCD	open	406	390	406	373	373	373	0	17	17	0
2026-01-12	2026-01	MMM	open	406	390	406	317	317	317	0	73	73	0
2026-01-12	2026-01	MO	open	406	390	406	386	386	386	0	4	4	0
2026-01-12	2026-01	MPC	open	406	390	406	197	197	197	0	193	193	0
2026-01-12	2026-01	MRK	open	406	390	406	382	382	382	0	8	8	0
2026-01-12	2026-01	MS	open	406	390	406	379	379	379	0	11	11	0
2026-01-12	2026-01	NOC	open	406	390	406	277	277	277	0	113	113	0
2026-01-12	2026-01	NOW	open	406	390	406	386	386	386	0	4	4	0
2026-01-12	2026-01	ORCL	open	406	390	406	388	388	388	0	2	2	0
2026-01-12	2026-01	OXY	open	406	390	406	388	388	388	0	2	2	0
2026-01-12	2026-01	PEP	open	406	390	406	388	388	388	0	2	2	0
2026-01-12	2026-01	PFE	open	406	390	406	387	387	387	0	3	3	0
2026-01-12	2026-01	PG	open	406	390	406	382	382	382	0	8	8	0
2026-01-12	2026-01	PM	open	406	390	406	353	353	353	0	37	37	0
2026-01-12	2026-01	PNC	open	406	390	406	262	262	262	0	128	128	0
2026-01-12	2026-01	PSX	open	406	390	406	249	249	249	0	141	141	0
2026-01-12	2026-01	RBLX	open	406	390	406	388	388	388	0	2	2	0
2026-01-12	2026-01	RF	open	406	390	406	95	95	95	0	295	295	0
2026-01-12	2026-01	RTX	open	406	390	406	382	382	382	0	8	8	0
2026-01-12	2026-01	SCHW	open	406	390	406	356	356	356	0	34	34	0
2026-01-12	2026-01	SLB	open	406	390	406	386	386	386	0	4	4	0
2026-01-12	2026-01	SNOW	open	406	390	406	387	387	387	0	3	3	0
2026-01-12	2026-01	SPGI	open	406	390	406	114	114	114	0	276	276	0
2026-01-12	2026-01	TFC	open	406	390	406	156	156	156	0	234	234	0
2026-01-12	2026-01	TGT	open	406	390	406	387	387	387	0	3	3	0
2026-01-12	2026-01	UPST	open	406	390	406	385	385	385	0	5	5	0
2026-01-12	2026-01	USB	open	406	390	406	325	325	325	0	65	65	0
2026-01-12	2026-01	VLO	open	406	390	406	354	354	354	0	36	36	0
2026-01-12	2026-01	WFC	open	406	390	406	387	387	387	0	3	3	0
2026-01-12	2026-01	XOM	open	406	390	406	389	389	389	0	1	1	0
2026-01-13	2026-01	ABBV	open	406	390	406	384	384	384	0	6	6	0
2026-01-13	2026-01	ABNB	open	406	390	406	334	334	334	0	56	56	0
2026-01-13	2026-01	AFRM	open	406	390	406	389	389	389	0	1	1	0
2026-01-13	2026-01	ALLY	open	406	390	406	160	160	160	0	230	230	0
2026-01-13	2026-01	AMGN	open	406	390	406	381	381	381	0	9	9	0
2026-01-13	2026-01	AXP	open	406	390	406	384	384	384	0	6	6	0
2026-01-13	2026-01	BLK	open	406	390	406	299	299	299	0	91	91	0
2026-01-13	2026-01	BMY	open	406	390	406	378	378	378	0	12	12	0
2026-01-13	2026-01	C	open	406	390	406	387	387	387	0	3	3	0
2026-01-13	2026-01	CL	open	406	390	406	241	241	241	0	149	149	0
2026-01-13	2026-01	CME	open	406	390	406	135	135	135	0	255	255	0
2026-01-13	2026-01	COP	open	406	390	406	360	360	360	0	30	30	0
2026-01-13	2026-01	CSCO	open	406	390	406	384	384	384	0	6	6	0
2026-01-13	2026-01	CVS	open	406	390	406	347	347	347	0	43	43	0
2026-01-13	2026-01	DE	open	406	390	406	322	322	322	0	68	68	0
2026-01-13	2026-01	DIS	open	406	390	406	383	383	383	0	7	7	0
2026-01-13	2026-01	EOG	open	406	390	406	261	261	261	0	129	129	0
2026-01-13	2026-01	ETN	open	406	390	406	231	231	231	0	159	159	0
2026-01-13	2026-01	GE	open	406	390	406	377	377	377	0	13	13	0
2026-01-13	2026-01	GILD	open	406	390	406	284	284	284	0	106	106	0
2026-01-13	2026-01	GIS	open	406	390	406	322	322	322	0	68	68	0
2026-01-13	2026-01	GS	open	406	390	406	389	389	389	0	1	1	0
2026-01-13	2026-01	HAL	open	406	390	406	383	383	383	0	7	7	0
2026-01-13	2026-01	HD	open	406	390	406	386	386	386	0	4	4	0
2026-01-13	2026-01	HON	open	406	390	406	350	350	350	0	40	40	0
2026-01-13	2026-01	ICE	open	406	390	406	78	78	78	0	312	312	0
2026-01-13	2026-01	JNJ	open	406	390	406	389	389	389	0	1	1	0
2026-01-13	2026-01	KEY	open	406	390	406	119	119	119	0	271	271	0
2026-01-13	2026-01	KHC	open	406	390	406	330	330	330	0	60	60	0
2026-01-13	2026-01	KO	open	406	390	406	386	386	386	0	4	4	0
2026-01-13	2026-01	LMT	open	406	390	406	386	386	386	0	4	4	0
2026-01-13	2026-01	LOW	open	406	390	406	339	339	339	0	51	51	0
2026-01-13	2026-01	MA	open	406	390	406	389	389	389	0	1	1	0
2026-01-13	2026-01	MCD	open	406	390	406	371	371	371	0	19	19	0
2026-01-13	2026-01	MMM	open	406	390	406	318	318	318	0	72	72	0
2026-01-13	2026-01	MO	open	406	390	406	389	389	389	0	1	1	0
2026-01-13	2026-01	MPC	open	406	390	406	206	206	206	0	184	184	0
2026-01-13	2026-01	MRK	open	406	390	406	387	387	387	0	3	3	0
2026-01-13	2026-01	MS	open	406	390	406	375	375	375	0	15	15	0
2026-01-13	2026-01	NOC	open	406	390	406	251	251	251	0	139	139	0
2026-01-13	2026-01	ORCL	open	406	390	406	388	388	388	0	2	2	0
2026-01-13	2026-01	OXY	open	406	390	406	389	389	389	0	1	1	0
2026-01-13	2026-01	PEP	open	406	390	406	389	389	389	0	1	1	0
2026-01-13	2026-01	PFE	open	406	390	406	388	388	388	0	2	2	0
2026-01-13	2026-01	PG	open	406	390	406	381	381	381	0	9	9	0
2026-01-13	2026-01	PM	open	406	390	406	325	325	325	0	65	65	0
2026-01-13	2026-01	PNC	open	406	390	406	182	182	182	0	208	208	0
2026-01-13	2026-01	PSX	open	406	390	406	214	214	214	0	176	176	0
2026-01-13	2026-01	RBLX	open	406	390	406	389	389	389	0	1	1	0
2026-01-13	2026-01	RF	open	406	390	406	141	141	141	0	249	249	0
2026-01-13	2026-01	RTX	open	406	390	406	384	384	384	0	6	6	0
2026-01-13	2026-01	SBUX	open	406	390	406	386	386	386	0	4	4	0
2026-01-13	2026-01	SCHW	open	406	390	406	348	348	348	0	42	42	0
2026-01-13	2026-01	SHOP	open	406	390	406	387	387	387	0	3	3	0
2026-01-13	2026-01	SLB	open	406	390	406	380	380	380	0	10	10	0
2026-01-13	2026-01	SPGI	open	406	390	406	89	89	89	0	301	301	0
2026-01-13	2026-01	TFC	open	406	390	406	149	149	149	0	241	241	0
2026-01-13	2026-01	TGT	open	406	390	406	389	389	389	0	1	1	0
2026-01-13	2026-01	UBER	open	406	390	406	389	389	389	0	1	1	0
2026-01-13	2026-01	UPST	open	406	390	406	378	378	378	0	12	12	0
2026-01-13	2026-01	USB	open	406	390	406	298	298	298	0	92	92	0
2026-01-13	2026-01	VLO	open	406	390	406	349	349	349	0	41	41	0
2026-01-14	2026-01	ABBV	open	406	390	406	371	371	371	0	19	19	0
2026-01-14	2026-01	ABNB	open	406	390	406	388	388	388	0	2	2	0
2026-01-14	2026-01	ALLY	open	406	390	406	167	167	167	0	223	223	0
2026-01-14	2026-01	AMGN	open	406	390	406	369	369	369	0	21	21	0
2026-01-14	2026-01	AXP	open	406	390	406	381	381	381	0	9	9	0
2026-01-14	2026-01	BLK	open	406	390	406	352	352	352	0	38	38	0
2026-01-14	2026-01	BMY	open	406	390	406	383	383	383	0	7	7	0
2026-01-14	2026-01	C	open	406	390	406	388	388	388	0	2	2	0
2026-01-14	2026-01	CL	open	406	390	406	299	299	299	0	91	91	0
2026-01-14	2026-01	CME	open	406	390	406	244	244	244	0	146	146	0
2026-01-14	2026-01	CMG	open	406	390	406	386	386	386	0	4	4	0
2026-01-14	2026-01	COP	open	406	390	406	388	388	388	0	2	2	0
2026-01-14	2026-01	CSCO	open	406	390	406	385	385	385	0	5	5	0
2026-01-14	2026-01	CVS	open	406	390	406	351	351	351	0	39	39	0
2026-01-14	2026-01	DE	open	406	390	406	377	377	377	0	13	13	0
2026-01-14	2026-01	DIS	open	406	390	406	384	384	384	0	6	6	0
2026-01-14	2026-01	EOG	open	406	390	406	317	317	317	0	73	73	0
2026-01-14	2026-01	ETN	open	406	390	406	230	230	230	0	160	160	0
2026-01-14	2026-01	GE	open	406	390	406	387	387	387	0	3	3	0
2026-01-14	2026-01	GILD	open	406	390	406	275	275	275	0	115	115	0
2026-01-14	2026-01	GIS	open	406	390	406	358	358	358	0	32	32	0
2026-01-14	2026-01	HAL	open	406	390	406	380	380	380	0	10	10	0
2026-01-14	2026-01	HD	open	406	390	406	384	384	384	0	6	6	0
2026-01-14	2026-01	HON	open	406	390	406	341	341	341	0	49	49	0
2026-01-14	2026-01	ICE	open	406	390	406	211	211	211	0	179	179	0
2026-01-14	2026-01	KEY	open	406	390	406	120	120	120	0	270	270	0
2026-01-14	2026-01	KHC	open	406	390	406	380	380	380	0	10	10	0
2026-01-14	2026-01	KO	open	406	390	406	389	389	389	0	1	1	0
2026-01-14	2026-01	LOW	open	406	390	406	348	348	348	0	42	42	0
2026-01-14	2026-01	MA	open	406	390	406	373	373	373	0	17	17	0
2026-01-14	2026-01	MCD	open	406	390	406	358	358	358	0	32	32	0
2026-01-14	2026-01	MMM	open	406	390	406	299	299	299	0	91	91	0
2026-01-14	2026-01	MPC	open	406	390	406	266	266	266	0	124	124	0
2026-01-14	2026-01	MRK	open	406	390	406	386	386	386	0	4	4	0
2026-01-14	2026-01	MS	open	406	390	406	388	388	388	0	2	2	0
2026-01-14	2026-01	NOC	open	406	390	406	321	321	321	0	69	69	0
2026-01-14	2026-01	ORCL	open	406	390	406	388	388	388	0	2	2	0
2026-01-14	2026-01	PEP	open	406	390	406	388	388	388	0	2	2	0
2026-01-14	2026-01	PFE	open	406	390	406	384	384	384	0	6	6	0
2026-01-14	2026-01	PG	open	406	390	406	387	387	387	0	3	3	0
2026-01-14	2026-01	PM	open	406	390	406	372	372	372	0	18	18	0
2026-01-14	2026-01	PNC	open	406	390	406	227	227	227	0	163	163	0
2026-01-14	2026-01	PSX	open	406	390	406	265	265	265	0	125	125	0
2026-01-14	2026-01	RBLX	open	406	390	406	386	386	386	0	4	4	0
2026-01-14	2026-01	RF	open	406	390	406	136	136	136	0	254	254	0
2026-01-14	2026-01	RTX	open	406	390	406	387	387	387	0	3	3	0
2026-01-14	2026-01	SCHW	open	406	390	406	318	318	318	0	72	72	0
2026-01-14	2026-01	SPGI	open	406	390	406	88	88	88	0	302	302	0
2026-01-14	2026-01	TFC	open	406	390	406	147	147	147	0	243	243	0
2026-01-14	2026-01	UBER	open	406	390	406	389	389	389	0	1	1	0
2026-01-14	2026-01	UPST	open	406	390	406	362	362	362	0	28	28	0
2026-01-14	2026-01	USB	open	406	390	406	247	247	247	0	143	143	0
2026-01-14	2026-01	VLO	open	406	390	406	364	364	364	0	26	26	0
2026-01-14	2026-01	WFC	open	406	390	406	389	389	389	0	1	1	0
2026-01-14	2026-01	XOM	open	406	390	406	386	386	386	0	4	4	0
2026-01-15	2026-01	ABBV	open	406	390	406	382	382	382	0	8	8	0
2026-01-15	2026-01	ABNB	open	406	390	406	356	356	356	0	34	34	0
2026-01-15	2026-01	AFRM	open	406	390	406	384	384	384	0	6	6	0
2026-01-15	2026-01	ALLY	open	406	390	406	159	159	159	0	231	231	0
2026-01-15	2026-01	AMGN	open	406	390	406	374	374	374	0	16	16	0
2026-01-15	2026-01	AXP	open	406	390	406	384	384	384	0	6	6	0
2026-01-15	2026-01	BLK	open	406	390	406	362	362	362	0	28	28	0
2026-01-15	2026-01	BMY	open	406	390	406	375	375	375	0	15	15	0
2026-01-15	2026-01	C	open	406	390	406	388	388	388	0	2	2	0
2026-01-15	2026-01	CL	open	406	390	406	220	220	220	0	170	170	0
2026-01-15	2026-01	CME	open	406	390	406	219	219	219	0	171	171	0
2026-01-15	2026-01	CMG	open	406	390	406	385	385	385	0	5	5	0
2026-01-15	2026-01	COP	open	406	390	406	363	363	363	0	27	27	0
2026-01-15	2026-01	CSCO	open	406	390	406	388	388	388	0	2	2	0
2026-01-15	2026-01	CVS	open	406	390	406	371	371	371	0	19	19	0
2026-01-15	2026-01	DE	open	406	390	406	321	321	321	0	69	69	0
2026-01-15	2026-01	DIS	open	406	390	406	386	386	386	0	4	4	0
2026-01-15	2026-01	EOG	open	406	390	406	291	291	291	0	99	99	0
2026-01-15	2026-01	ETN	open	406	390	406	283	283	283	0	107	107	0
2026-01-15	2026-01	GE	open	406	390	406	376	376	376	0	14	14	0
2026-01-15	2026-01	GILD	open	406	390	406	307	307	307	0	83	83	0
2026-01-15	2026-01	GIS	open	406	390	406	285	285	285	0	105	105	0
2026-01-15	2026-01	HAL	open	406	390	406	358	358	358	0	32	32	0
2026-01-15	2026-01	HD	open	406	390	406	384	384	384	0	6	6	0
2026-01-15	2026-01	HON	open	406	390	406	321	321	321	0	69	69	0
2026-01-15	2026-01	ICE	open	406	390	406	138	138	138	0	252	252	0
2026-01-15	2026-01	JNJ	open	406	390	406	387	387	387	0	3	3	0
2026-01-15	2026-01	KEY	open	406	390	406	160	160	160	0	230	230	0
2026-01-15	2026-01	KHC	open	406	390	406	329	329	329	0	61	61	0
2026-01-15	2026-01	KO	open	406	390	406	389	389	389	0	1	1	0
2026-01-15	2026-01	LMT	open	406	390	406	387	387	387	0	3	3	0
2026-01-15	2026-01	LOW	open	406	390	406	338	338	338	0	52	52	0
2026-01-15	2026-01	MA	open	406	390	406	381	381	381	0	9	9	0
2026-01-15	2026-01	MCD	open	406	390	406	376	376	376	0	14	14	0
2026-01-15	2026-01	MMM	open	406	390	406	335	335	335	0	55	55	0
2026-01-15	2026-01	MO	open	406	390	406	384	384	384	0	6	6	0
2026-01-15	2026-01	MPC	open	406	390	406	157	157	157	0	233	233	0
2026-01-15	2026-01	MRK	open	406	390	406	386	386	386	0	4	4	0
2026-01-15	2026-01	NOC	open	406	390	406	256	256	256	0	134	134	0
2026-01-15	2026-01	OXY	open	406	390	406	389	389	389	0	1	1	0
2026-01-15	2026-01	PEP	open	406	390	406	387	387	387	0	3	3	0
2026-01-15	2026-01	PG	open	406	390	406	375	375	375	0	15	15	0
2026-01-15	2026-01	PM	open	406	390	406	368	368	368	0	22	22	0
2026-01-15	2026-01	PNC	open	406	390	406	369	369	369	0	21	21	0
2026-01-15	2026-01	PSX	open	406	390	406	177	177	177	0	213	213	0
2026-01-15	2026-01	RBLX	open	406	390	406	388	388	388	0	2	2	0
2026-01-15	2026-01	RF	open	406	390	406	261	261	261	0	129	129	0
2026-01-15	2026-01	RTX	open	406	390	406	379	379	379	0	11	11	0
2026-01-15	2026-01	SCHW	open	406	390	406	364	364	364	0	26	26	0
2026-01-15	2026-01	SLB	open	406	390	406	380	380	380	0	10	10	0
2026-01-15	2026-01	SNOW	open	406	390	406	389	389	389	0	1	1	0
2026-01-15	2026-01	SPGI	open	406	390	406	106	106	106	0	284	284	0
2026-01-15	2026-01	TFC	open	406	390	406	189	189	189	0	201	201	0
2026-01-15	2026-01	UPST	open	406	390	406	381	381	381	0	9	9	0
2026-01-15	2026-01	USB	open	406	390	406	327	327	327	0	63	63	0
2026-01-15	2026-01	VLO	open	406	390	406	323	323	323	0	67	67	0
2026-01-15	2026-01	WFC	open	406	390	406	385	385	385	0	5	5	0
2026-01-15	2026-01	XOM	open	406	390	406	387	387	387	0	3	3	0
2026-01-16	2026-01	ABBV	open	406	390	406	380	380	380	0	10	10	0
2026-01-16	2026-01	ABNB	open	406	390	406	377	377	377	0	13	13	0
2026-01-16	2026-01	AFRM	open	406	390	406	389	389	389	0	1	1	0
2026-01-16	2026-01	ALLY	open	406	390	406	181	181	181	0	209	209	0
2026-01-16	2026-01	AMGN	open	406	390	406	363	363	363	0	27	27	0
2026-01-16	2026-01	BLK	open	406	390	406	366	366	366	0	24	24	0
2026-01-16	2026-01	BMY	open	406	390	406	384	384	384	0	6	6	0
2026-01-16	2026-01	C	open	406	390	406	389	389	389	0	1	1	0
2026-01-16	2026-01	CAT	open	406	390	406	389	389	389	0	1	1	0
2026-01-16	2026-01	CL	open	406	390	406	237	237	237	0	153	153	0
2026-01-16	2026-01	CME	open	406	390	406	242	242	242	0	148	148	0
2026-01-16	2026-01	CMG	open	406	390	406	389	389	389	0	1	1	0
2026-01-16	2026-01	COP	open	406	390	406	377	377	377	0	13	13	0
2026-01-16	2026-01	CSCO	open	406	390	406	389	389	389	0	1	1	0
2026-01-16	2026-01	CVS	open	406	390	406	385	385	385	0	5	5	0
2026-01-16	2026-01	DE	open	406	390	406	293	293	293	0	97	97	0
2026-01-16	2026-01	EOG	open	406	390	406	339	339	339	0	51	51	0
2026-01-16	2026-01	ETN	open	406	390	406	362	362	362	0	28	28	0
2026-01-16	2026-01	GE	open	406	390	406	386	386	386	0	4	4	0
2026-01-16	2026-01	GILD	open	406	390	406	352	352	352	0	38	38	0
2026-01-16	2026-01	GIS	open	406	390	406	345	345	345	0	45	45	0
2026-01-16	2026-01	HAL	open	406	390	406	359	359	359	0	31	31	0
2026-01-16	2026-01	HD	open	406	390	406	389	389	389	0	1	1	0
2026-01-16	2026-01	HON	open	406	390	406	371	371	371	0	19	19	0
2026-01-16	2026-01	ICE	open	406	390	406	163	163	163	0	227	227	0
2026-01-16	2026-01	JNJ	open	406	390	406	389	389	389	0	1	1	0
2026-01-16	2026-01	KEY	open	406	390	406	220	220	220	0	170	170	0
2026-01-16	2026-01	KHC	open	406	390	406	354	354	354	0	36	36	0
2026-01-16	2026-01	LLY	open	406	390	406	387	387	387	0	3	3	0
2026-01-16	2026-01	LMT	open	406	390	406	387	387	387	0	3	3	0
2026-01-16	2026-01	LOW	open	406	390	406	338	338	338	0	52	52	0
2026-01-16	2026-01	MA	open	406	390	406	369	369	369	0	21	21	0
2026-01-16	2026-01	MCD	open	406	390	406	376	376	376	0	14	14	0
2026-01-16	2026-01	MMM	open	406	390	406	376	376	376	0	14	14	0
2026-01-16	2026-01	MO	open	406	390	406	383	383	383	0	7	7	0
