s.day_iso	s.symbol	expected_slots	stock_slots	quote_slots	trade_slots	enrich_slots
2026-01-12	ETN	406	406	284	284	284
2026-01-12	GE	406	406	375	375	375
2026-01-12	GILD	406	406	340	340	340
2026-01-12	GIS	406	406	334	334	334
2026-01-12	GOOGL	406	406	390	390	390
2026-01-12	GS	406	406	391	391	391
2026-01-12	HAL	406	406	384	384	384
2026-01-12	HD	406	406	390	390	390
2026-01-12	HON	406	406	352	352	352
2026-01-12	HOOD	406	406	390	390	390
2026-01-12	ICE	406	406	104	104	104
2026-01-12	INTC	406	406	390	390	390
2026-01-12	JNJ	406	406	385	385	385
2026-01-12	JPM	406	406	390	390	390
2026-01-12	KEY	406	406	138	138	138
2026-01-12	KHC	406	406	375	375	375
2026-01-12	KO	406	406	389	389	389
2026-01-12	LLY	406	406	390	390	390
2026-01-12	LMT	406	406	384	384	384
2026-01-12	LOW	406	406	371	371	371
2026-01-12	MA	406	406	385	385	385
2026-01-12	MCD	406	406	373	373	373
2026-01-12	META	406	406	390	390	390
2026-01-12	MMM	406	406	317	317	317
2026-01-12	MO	406	406	386	386	386
2026-01-12	MPC	406	406	197	197	197
2026-01-12	MRK	406	406	382	382	382
2026-01-12	MS	406	406	379	379	379
2026-01-12	MSFT	406	406	390	390	390
2026-01-12	MU	406	406	390	390	390
2026-01-12	NFLX	406	406	391	391	391
2026-01-12	NKE	406	406	390	390	390
2026-01-12	NOC	406	406	277	277	277
2026-01-12	NOW	406	406	386	386	386
2026-01-12	NVDA	406	406	390	390	390
2026-01-12	ORCL	406	406	388	388	388
2026-01-12	OXY	406	406	388	388	388
2026-01-12	PEP	406	406	388	388	388
2026-01-12	PFE	406	406	387	387	387
2026-01-12	PG	406	406	382	382	382
2026-01-12	PLTR	406	406	390	390	390
2026-01-12	PM	406	406	353	353	353
2026-01-12	PNC	406	406	262	262	262
2026-01-12	PSX	406	406	249	249	249
2026-01-12	PYPL	406	406	390	390	390
2026-01-12	QCOM	406	406	390	390	390
2026-01-12	QQQ	406	406	405	405	405
2026-01-12	RBLX	406	406	388	388	388
2026-01-12	RF	406	406	95	95	95
2026-01-12	RTX	406	406	382	382	382
2026-01-12	SBUX	406	406	390	390	390
2026-01-12	SCHW	406	406	356	356	356
2026-01-12	SHOP	406	406	390	390	390
2026-01-12	SLB	406	406	386	386	386
2026-01-12	SNOW	406	406	387	387	387
2026-01-12	SOFI	406	406	390	390	390
2026-01-12	SPGI	406	406	114	114	114
2026-01-12	SPY	406	406	406	406	406
2026-01-12	TFC	406	406	156	156	156
2026-01-12	TGT	406	406	387	387	387
2026-01-12	TSLA	406	406	390	390	390
2026-01-12	UBER	406	406	390	390	390
2026-01-12	UNH	406	406	390	390	390
2026-01-12	UPST	406	406	385	385	385
2026-01-12	USB	406	406	325	325	325
2026-01-12	V	406	406	390	390	390
2026-01-12	VLO	406	406	354	354	354
2026-01-12	WFC	406	406	387	387	387
2026-01-12	WMT	406	406	390	390	390
2026-01-12	XOM	406	406	389	389	389
2026-01-13	AAPL	406	406	390	390	390
2026-01-13	ABBV	406	406	384	384	384
2026-01-13	ABNB	406	406	334	334	334
2026-01-13	ADBE	406	406	390	390	390
2026-01-13	AFRM	406	406	389	389	389
2026-01-13	ALLY	406	406	160	160	160
2026-01-13	AMD	406	406	390	390	390
2026-01-13	AMGN	406	406	381	381	381
2026-01-13	AMZN	406	406	390	390	390
2026-01-13	AVGO	406	406	390	390	390
2026-01-13	AXP	406	406	384	384	384
2026-01-13	BA	406	406	390	390	390
2026-01-13	BAC	406	406	390	390	390
2026-01-13	BLK	406	406	299	299	299
2026-01-13	BMY	406	406	378	378	378
2026-01-13	C	406	406	387	387	387
2026-01-13	CAT	406	406	390	390	390
2026-01-13	CL	406	406	241	241	241
2026-01-13	CME	406	406	135	135	135
2026-01-13	CMG	406	406	390	390	390
2026-01-13	COIN	406	406	390	390	390
2026-01-13	COP	406	406	360	360	360
2026-01-13	COST	406	406	390	390	390
2026-01-13	CRM	406	406	390	390	390
2026-01-13	CSCO	406	406	384	384	384
2026-01-13	CVS	406	406	347	347	347
2026-01-13	CVX	406	406	390	390	390
2026-01-13	DE	406	406	322	322	322
2026-01-13	DIS	406	406	383	383	383
2026-01-13	EOG	406	406	261	261	261
2026-01-13	ETN	406	406	231	231	231
2026-01-13	GE	406	406	377	377	377
2026-01-13	GILD	406	406	284	284	284
2026-01-13	GIS	406	406	322	322	322
2026-01-13	GOOGL	406	406	391	391	391
2026-01-13	GS	406	406	389	389	389
2026-01-13	HAL	406	406	383	383	383
2026-01-13	HD	406	406	386	386	386
2026-01-13	HON	406	406	350	350	350
2026-01-13	HOOD	406	406	390	390	390
2026-01-13	ICE	406	406	78	78	78
2026-01-13	INTC	406	406	390	390	390
2026-01-13	JNJ	406	406	389	389	389
2026-01-13	JPM	406	406	390	390	390
2026-01-13	KEY	406	406	119	119	119
2026-01-13	KHC	406	406	330	330	330
2026-01-13	KO	406	406	386	386	386
2026-01-13	LLY	406	406	390	390	390
2026-01-13	LMT	406	406	386	386	386
2026-01-13	LOW	406	406	339	339	339
2026-01-13	MA	406	406	389	389	389
2026-01-13	MCD	406	406	371	371	371
2026-01-13	META	406	406	390	390	390
2026-01-13	MMM	406	406	318	318	318
2026-01-13	MO	406	406	389	389	389
2026-01-13	MPC	406	406	206	206	206
2026-01-13	MRK	406	406	387	387	387
2026-01-13	MS	406	406	375	375	375
2026-01-13	MSFT	406	406	390	390	390
2026-01-13	MU	406	406	390	390	390
2026-01-13	NFLX	406	406	390	390	390
2026-01-13	NKE	406	406	390	390	390
2026-01-13	NOC	406	406	251	251	251
2026-01-13	NOW	406	406	390	390	390
2026-01-13	NVDA	406	406	391	391	391
2026-01-13	ORCL	406	406	388	388	388
2026-01-13	OXY	406	406	389	389	389
2026-01-13	PEP	406	406	389	389	389
2026-01-13	PFE	406	406	388	388	388
2026-01-13	PG	406	406	381	381	381
2026-01-13	PLTR	406	406	390	390	390
2026-01-13	PM	406	406	325	325	325
2026-01-13	PNC	406	406	182	182	182
2026-01-13	PSX	406	406	214	214	214
2026-01-13	PYPL	406	406	390	390	390
2026-01-13	QCOM	406	406	390	390	390
2026-01-13	QQQ	406	406	405	405	405
2026-01-13	RBLX	406	406	389	389	389
2026-01-13	RF	406	406	141	141	141
2026-01-13	RTX	406	406	384	384	384
2026-01-13	SBUX	406	406	386	386	386
2026-01-13	SCHW	406	406	348	348	348
2026-01-13	SHOP	406	406	387	387	387
2026-01-13	SLB	406	406	380	380	380
2026-01-13	SNOW	406	406	390	390	390
2026-01-13	SOFI	406	406	390	390	390
2026-01-13	SPGI	406	406	89	89	89
2026-01-13	SPY	406	406	405	405	405
2026-01-13	TFC	406	406	149	149	149
2026-01-13	TGT	406	406	389	389	389
2026-01-13	TSLA	406	406	390	390	390
2026-01-13	UBER	406	406	389	389	389
2026-01-13	UNH	406	406	390	390	390
2026-01-13	UPST	406	406	378	378	378
2026-01-13	USB	406	406	298	298	298
2026-01-13	V	406	406	390	390	390
2026-01-13	VLO	406	406	349	349	349
2026-01-13	WFC	406	406	390	390	390
2026-01-13	WMT	406	406	390	390	390
2026-01-13	XOM	406	406	390	390	390
2026-01-14	AAPL	406	406	390	390	390
2026-01-14	ABBV	406	406	371	371	371
2026-01-14	ABNB	406	406	388	388	388
2026-01-14	ADBE	406	406	390	390	390
2026-01-14	AFRM	406	406	390	390	390
2026-01-14	ALLY	406	406	167	167	167
2026-01-14	AMD	406	406	390	390	390
2026-01-14	AMGN	406	406	369	369	369
2026-01-14	AMZN	406	406	390	390	390
2026-01-14	AVGO	406	406	391	391	391
2026-01-14	AXP	406	406	381	381	381
2026-01-14	BA	406	406	390	390	390
2026-01-14	BAC	406	406	390	390	390
2026-01-14	BLK	406	406	352	352	352
2026-01-14	BMY	406	406	383	383	383
2026-01-14	C	406	406	388	388	388
2026-01-14	CAT	406	406	390	390	390
2026-01-14	CL	406	406	299	299	299
2026-01-14	CME	406	406	244	244	244
2026-01-14	CMG	406	406	386	386	386
2026-01-14	COIN	406	406	390	390	390
2026-01-14	COP	406	406	388	388	388
2026-01-14	COST	406	406	390	390	390
2026-01-14	CRM	406	406	390	390	390
2026-01-14	CSCO	406	406	385	385	385
2026-01-14	CVS	406	406	351	351	351
2026-01-14	CVX	406	406	390	390	390
2026-01-14	DE	406	406	377	377	377
2026-01-14	DIS	406	406	384	384	384
2026-01-14	EOG	406	406	317	317	317
2026-01-14	ETN	406	406	230	230	230
2026-01-14	GE	406	406	387	387	387
2026-01-14	GILD	406	406	275	275	275
2026-01-14	GIS	406	406	358	358	358
2026-01-14	GOOGL	406	406	390	390	390
2026-01-14	GS	406	406	390	390	390
2026-01-14	HAL	406	406	380	380	380
2026-01-14	HD	406	406	384	384	384
2026-01-14	HON	406	406	341	341	341
2026-01-14	HOOD	406	406	391	391	391
2026-01-14	ICE	406	406	211	211	211
2026-01-14	INTC	406	406	390	390	390
2026-01-14	JNJ	406	406	390	390	390
2026-01-14	JPM	406	406	390	390	390
2026-01-14	KEY	406	406	120	120	120
2026-01-14	KHC	406	406	380	380	380
2026-01-14	KO	406	406	389	389	389
2026-01-14	LLY	406	406	390	390	390
2026-01-14	LMT	406	406	390	390	390
2026-01-14	LOW	406	406	348	348	348
2026-01-14	MA	406	406	373	373	373
2026-01-14	MCD	406	406	358	358	358
2026-01-14	META	406	406	390	390	390
2026-01-14	MMM	406	406	299	299	299
2026-01-14	MO	406	406	390	390	390
2026-01-14	MPC	406	406	266	266	266
2026-01-14	MRK	406	406	386	386	386
2026-01-14	MS	406	406	388	388	388
2026-01-14	MSFT	406	406	390	390	390
2026-01-14	MU	406	406	390	390	390
2026-01-14	NFLX	406	406	390	390	390
2026-01-14	NKE	406	406	390	390	390
2026-01-14	NOC	406	406	321	321	321
2026-01-14	NOW	406	406	390	390	390
2026-01-14	NVDA	406	406	390	390	390
2026-01-14	ORCL	406	406	388	388	388
2026-01-14	OXY	406	406	390	390	390
2026-01-14	PEP	406	406	388	388	388
2026-01-14	PFE	406	406	384	384	384
2026-01-14	PG	406	406	387	387	387
2026-01-14	PLTR	406	406	390	390	390
2026-01-14	PM	406	406	372	372	372
2026-01-14	PNC	406	406	227	227	227
2026-01-14	PSX	406	406	265	265	265
2026-01-14	PYPL	406	406	390	390	390
2026-01-14	QCOM	406	406	390	390	390
2026-01-14	QQQ	406	406	405	405	405
2026-01-14	RBLX	406	406	386	386	386
2026-01-14	RF	406	406	136	136	136
2026-01-14	RTX	406	406	387	387	387
2026-01-14	SBUX	406	406	390	390	390
2026-01-14	SCHW	406	406	318	318	318
2026-01-14	SHOP	406	406	390	390	390
2026-01-14	SLB	406	406	390	390	390
2026-01-14	SNOW	406	406	390	390	390
2026-01-14	SOFI	406	406	390	390	390
2026-01-14	SPGI	406	406	88	88	88
2026-01-14	SPY	406	406	405	405	405
2026-01-14	TFC	406	406	147	147	147
2026-01-14	TGT	406	406	390	390	390
2026-01-14	TSLA	406	406	390	390	390
2026-01-14	UBER	406	406	389	389	389
2026-01-14	UNH	406	406	390	390	390
2026-01-14	UPST	406	406	362	362	362
2026-01-14	USB	406	406	247	247	247
2026-01-14	V	406	406	390	390	390
2026-01-14	VLO	406	406	364	364	364
2026-01-14	WFC	406	406	389	389	389
2026-01-14	WMT	406	406	390	390	390
2026-01-14	XOM	406	406	386	386	386
2026-01-15	AAPL	406	406	390	390	390
2026-01-15	ABBV	406	406	382	382	382
2026-01-15	ABNB	406	406	356	356	356
2026-01-15	ADBE	406	406	390	390	390
2026-01-15	AFRM	406	406	384	384	384
2026-01-15	ALLY	406	406	159	159	159
2026-01-15	AMD	406	406	391	391	391
2026-01-15	AMGN	406	406	374	374	374
2026-01-15	AMZN	406	406	390	390	390
2026-01-15	AVGO	406	406	390	390	390
2026-01-15	AXP	406	406	384	384	384
2026-01-15	BA	406	406	390	390	390
2026-01-15	BAC	406	406	390	390	390
2026-01-15	BLK	406	406	362	362	362
2026-01-15	BMY	406	406	375	375	375
2026-01-15	C	406	406	388	388	388
2026-01-15	CAT	406	406	390	390	390
2026-01-15	CL	406	406	220	220	220
2026-01-15	CME	406	406	219	219	219
2026-01-15	CMG	406	406	385	385	385
2026-01-15	COIN	406	406	390	390	390
2026-01-15	COP	406	406	363	363	363
2026-01-15	COST	406	406	390	390	390
2026-01-15	CRM	406	406	390	390	390
2026-01-15	CSCO	406	406	388	388	388
2026-01-15	CVS	406	406	371	371	371
2026-01-15	CVX	406	406	390	390	390
2026-01-15	DE	406	406	321	321	321
2026-01-15	DIS	406	406	386	386	386
2026-01-15	EOG	406	406	291	291	291
2026-01-15	ETN	406	406	283	283	283
2026-01-15	GE	406	406	376	376	376
2026-01-15	GILD	406	406	307	307	307
2026-01-15	GIS	406	406	285	285	285
2026-01-15	GOOGL	406	406	390	390	390
2026-01-15	GS	406	406	390	390	390
2026-01-15	HAL	406	406	358	358	358
2026-01-15	HD	406	406	384	384	384
2026-01-15	HON	406	406	321	321	321
2026-01-15	HOOD	406	406	390	390	390
2026-01-15	ICE	406	406	138	138	138
2026-01-15	INTC	406	406	390	390	390
2026-01-15	JNJ	406	406	387	387	387
2026-01-15	JPM	406	406	390	390	390
2026-01-15	KEY	406	406	160	160	160
2026-01-15	KHC	406	406	329	329	329
2026-01-15	KO	406	406	389	389	389
2026-01-15	LLY	406	406	390	390	390
2026-01-15	LMT	406	406	387	387	387
2026-01-15	LOW	406	406	338	338	338
2026-01-15	MA	406	406	381	381	381
2026-01-15	MCD	406	406	376	376	376
2026-01-15	META	406	406	390	390	390
2026-01-15	MMM	406	406	335	335	335
2026-01-15	MO	406	406	384	384	384
2026-01-15	MPC	406	406	157	157	157
2026-01-15	MRK	406	406	386	386	386
2026-01-15	MS	406	406	390	390	390
2026-01-15	MSFT	406	406	390	390	390
2026-01-15	MU	406	406	390	390	390
2026-01-15	NFLX	406	406	390	390	390
2026-01-15	NKE	406	406	390	390	390
2026-01-15	NOC	406	406	256	256	256
2026-01-15	NOW	406	406	390	390	390
2026-01-15	NVDA	406	406	390	390	390
2026-01-15	ORCL	406	406	390	390	390
2026-01-15	OXY	406	406	389	389	389
2026-01-15	PEP	406	406	387	387	387
2026-01-15	PFE	406	406	390	390	390
2026-01-15	PG	406	406	375	375	375
2026-01-15	PLTR	406	406	390	390	390
2026-01-15	PM	406	406	368	368	368
2026-01-15	PNC	406	406	369	369	369
2026-01-15	PSX	406	406	177	177	177
2026-01-15	PYPL	406	406	390	390	390
2026-01-15	QCOM	406	406	390	390	390
2026-01-15	QQQ	406	406	406	406	406
2026-01-15	RBLX	406	406	388	388	388
2026-01-15	RF	406	406	261	261	261
2026-01-15	RTX	406	406	379	379	379
2026-01-15	SBUX	406	406	390	390	390
2026-01-15	SCHW	406	406	364	364	364
2026-01-15	SHOP	406	406	390	390	390
2026-01-15	SLB	406	406	380	380	380
2026-01-15	SNOW	406	406	389	389	389
2026-01-15	SOFI	406	406	390	390	390
2026-01-15	SPGI	406	406	106	106	106
2026-01-15	SPY	406	406	405	405	405
2026-01-15	TFC	406	406	189	189	189
2026-01-15	TGT	406	406	390	390	390
2026-01-15	TSLA	406	406	390	390	390
2026-01-15	UBER	406	406	390	390	390
2026-01-15	UNH	406	406	390	390	390
2026-01-15	UPST	406	406	381	381	381
2026-01-15	USB	406	406	327	327	327
2026-01-15	V	406	406	390	390	390
2026-01-15	VLO	406	406	323	323	323
2026-01-15	WFC	406	406	385	385	385
2026-01-15	WMT	406	406	390	390	390
2026-01-15	XOM	406	406	387	387	387
2026-01-16	AAPL	406	406	390	390	390
2026-01-16	ABBV	406	406	380	380	380
2026-01-16	ABNB	406	406	377	377	377
2026-01-16	ADBE	406	406	390	390	390
2026-01-16	AFRM	406	406	389	389	389
2026-01-16	ALLY	406	406	181	181	181
2026-01-16	AMD	406	406	390	390	390
2026-01-16	AMGN	406	406	363	363	363
2026-01-16	AMZN	406	406	390	390	390
2026-01-16	AVGO	406	406	390	390	390
2026-01-16	AXP	406	406	390	390	390
2026-01-16	BA	406	406	390	390	390
2026-01-16	BAC	406	406	390	390	390
2026-01-16	BLK	406	406	366	366	366
2026-01-16	BMY	406	406	384	384	384
2026-01-16	C	406	406	389	389	389
2026-01-16	CAT	406	406	389	389	389
2026-01-16	CL	406	406	237	237	237
2026-01-16	CME	406	406	242	242	242
2026-01-16	CMG	406	406	389	389	389
2026-01-16	COIN	406	406	390	390	390
2026-01-16	COP	406	406	377	377	377
2026-01-16	COST	406	406	390	390	390
2026-01-16	CRM	406	406	390	390	390
2026-01-16	CSCO	406	406	389	389	389
2026-01-16	CVS	406	406	385	385	385
2026-01-16	CVX	406	406	390	390	390
2026-01-16	DE	406	406	293	293	293
2026-01-16	DIS	406	406	390	390	390
2026-01-16	EOG	406	406	339	339	339
2026-01-16	ETN	406	406	362	362	362
2026-01-16	GE	406	406	386	386	386
2026-01-16	GILD	406	406	352	352	352
2026-01-16	GIS	406	406	345	345	345
2026-01-16	GOOGL	406	406	390	390	390
2026-01-16	GS	406	406	390	390	390
2026-01-16	HAL	406	406	359	359	359
2026-01-16	HD	406	406	389	389	389
2026-01-16	HON	406	406	371	371	371
2026-01-16	HOOD	406	406	390	390	390
2026-01-16	ICE	406	406	163	163	163
2026-01-16	INTC	406	406	390	390	390
2026-01-16	JNJ	406	406	389	389	389
2026-01-16	JPM	406	406	390	390	390
2026-01-16	KEY	406	406	220	220	220
2026-01-16	KHC	406	406	354	354	354
2026-01-16	KO	406	406	390	390	390
2026-01-16	LLY	406	406	387	387	387
2026-01-16	LMT	406	406	387	387	387
2026-01-16	LOW	406	406	338	338	338
2026-01-16	MA	406	406	369	369	369
2026-01-16	MCD	406	406	376	376	376
2026-01-16	META	406	406	390	390	390
2026-01-16	MMM	406	406	376	376	376
2026-01-16	MO	406	406	383	383	383
2026-01-16	MPC	406	406	185	185	185
2026-01-16	MRK	406	406	388	388	388
2026-01-16	MS	406	406	389	389	389
2026-01-16	MSFT	406	406	390	390	390
2026-01-16	MU	406	406	390	390	390
2026-01-16	NFLX	406	406	390	390	390
2026-01-16	NKE	406	406	390	390	390
2026-01-16	NOC	406	406	283	283	283
2026-01-16	NOW	406	406	390	390	390
2026-01-16	NVDA	406	406	390	390	390
2026-01-16	ORCL	406	406	387	387	387
2026-01-16	OXY	406	406	388	388	388
2026-01-16	PEP	406	406	385	385	385
2026-01-16	PFE	406	406	386	386	386
2026-01-16	PG	406	406	389	389	389
2026-01-16	PLTR	406	406	390	390	390
2026-01-16	PM	406	406	348	348	348
2026-01-16	PNC	406	406	371	371	371
2026-01-16	PSX	406	406	257	257	257
2026-01-16	PYPL	406	406	390	390	390
2026-01-16	QCOM	406	406	390	390	390
2026-01-16	QQQ	406	406	405	405	405
2026-01-16	RBLX	406	406	388	388	388
2026-01-16	RF	406	406	255	255	255
2026-01-16	RTX	406	406	385	385	385
2026-01-16	SBUX	406	406	389	389	389
2026-01-16	SCHW	406	406	384	384	384
2026-01-16	SHOP	406	406	389	389	389
2026-01-16	SLB	406	406	385	385	385
2026-01-16	SNOW	406	406	390	390	390
2026-01-16	SOFI	406	406	391	391	391
2026-01-16	SPGI	406	406	159	159	159
2026-01-16	SPY	406	406	405	405	405
2026-01-16	TFC	406	406	213	213	213
2026-01-16	TGT	406	406	387	387	387
2026-01-16	TSLA	406	406	392	392	392
2026-01-16	UBER	406	406	390	390	390
2026-01-16	UNH	406	406	391	391	391
2026-01-16	UPST	406	406	388	388	388
2026-01-16	USB	406	406	343	343	343
2026-01-16	V	406	406	390	390	390
2026-01-16	VLO	406	406	338	338	338
2026-01-16	WFC	406	406	389	389	389
2026-01-16	WMT	406	406	390	390	390
2026-01-16	XOM	406	406	390	390	390
2026-01-20	AAPL	406	406	390	390	390
2026-01-20	ABBV	406	406	376	376	376
2026-01-20	ABNB	406	406	353	353	353
2026-01-20	ADBE	406	406	390	390	390
2026-01-20	AFRM	406	406	385	385	385
2026-01-20	ALLY	406	406	314	314	314
2026-01-20	AMD	406	406	390	390	390
2026-01-20	AMGN	406	406	355	355	355
2026-01-20	AMZN	406	406	390	390	390
2026-01-20	AVGO	406	406	390	390	390
2026-01-20	AXP	406	406	383	383	383
2026-01-20	BA	406	406	390	390	390
2026-01-20	BAC	406	406	390	390	390
2026-01-20	BLK	406	406	328	328	328
2026-01-20	BMY	406	406	380	380	380
2026-01-20	C	406	406	388	388	388
2026-01-20	CAT	406	406	389	389	389
2026-01-20	CL	406	406	330	330	330
2026-01-20	CME	406	406	224	224	224
2026-01-20	CMG	406	406	378	378	378
2026-01-20	COIN	406	406	390	390	390
2026-01-20	COP	406	406	380	380	380
2026-01-20	COST	406	406	390	390	390
2026-01-20	CRM	406	406	390	390	390
2026-01-20	CSCO	406	406	386	386	386
2026-01-20	CVS	406	406	390	390	390
2026-01-20	CVX	406	406	389	389	389
2026-01-20	DE	406	406	299	299	299
2026-01-20	DIS	406	406	389	389	389
2026-01-20	EOG	406	406	265	265	265
2026-01-20	ETN	406	406	278	278	278
2026-01-20	GE	406	406	388	388	388
2026-01-20	GILD	406	406	340	340	340
2026-01-20	GIS	406	406	323	323	323
2026-01-20	GOOGL	406	406	390	390	390
2026-01-20	GS	406	406	390	390	390
2026-01-20	HAL	406	406	382	382	382
2026-01-20	HD	406	406	384	384	384
2026-01-20	HON	406	406	338	338	338
2026-01-20	HOOD	406	406	390	390	390
2026-01-20	ICE	406	406	61	61	61
2026-01-20	INTC	406	406	390	390	390
2026-01-20	JNJ	406	406	389	389	389
2026-01-20	JPM	406	406	390	390	390
2026-01-20	KEY	406	406	231	231	231
2026-01-20	KHC	406	406	381	381	381
2026-01-20	KO	406	406	390	390	390
2026-01-20	LLY	406	406	387	387	387
2026-01-20	LMT	406	406	376	376	376
2026-01-20	LOW	406	406	354	354	354
2026-01-20	MA	406	406	384	384	384
2026-01-20	MCD	406	406	376	376	376
2026-01-20	META	406	406	390	390	390
2026-01-20	MMM	406	406	388	388	388
2026-01-20	MO	406	406	380	380	380
2026-01-20	MPC	406	406	151	151	151
2026-01-20	MRK	406	406	381	381	381
2026-01-20	MS	406	406	385	385	385
2026-01-20	MSFT	406	406	390	390	390
2026-01-20	MU	406	406	390	390	390
2026-01-20	NFLX	406	406	391	391	391
2026-01-20	NKE	406	406	390	390	390
2026-01-20	NOC	406	406	219	219	219
2026-01-20	NOW	406	406	390	390	390
2026-01-20	NVDA	406	406	391	391	391
2026-01-20	ORCL	406	406	388	388	388
2026-01-20	OXY	406	406	386	386	386
2026-01-20	PEP	406	406	386	386	386
2026-01-20	PFE	406	406	387	387	387
2026-01-20	PG	406	406	387	387	387
2026-01-20	PLTR	406	406	390	390	390
2026-01-20	PM	406	406	347	347	347
2026-01-20	PNC	406	406	291	291	291
2026-01-20	PSX	406	406	226	226	226
2026-01-20	PYPL	406	406	390	390	390
2026-01-20	QCOM	406	406	390	390	390
2026-01-20	QQQ	406	406	405	405	405
2026-01-20	RBLX	406	406	389	389	389
2026-01-20	RF	406	406	157	157	157
2026-01-20	RTX	406	406	374	374	374
2026-01-20	SBUX	406	406	385	385	385
2026-01-20	SCHW	406	406	390	390	390
2026-01-20	SHOP	406	406	390	390	390
2026-01-20	SLB	406	406	357	357	357
2026-01-20	SNOW	406	406	388	388	388
2026-01-20	SOFI	406	406	390	390	390
2026-01-20	SPGI	406	406	134	134	134
2026-01-20	SPY	406	406	405	405	405
2026-01-20	TFC	406	406	235	235	235
2026-01-20	TGT	406	406	389	389	389
2026-01-20	TSLA	406	406	391	391	391
2026-01-20	UBER	406	406	389	389	389
2026-01-20	UNH	406	406	390	390	390
2026-01-20	UPST	406	406	387	387	387
2026-01-20	USB	406	406	338	338	338
2026-01-20	V	406	406	388	388	388
2026-01-20	VLO	406	406	277	277	277
2026-01-20	WFC	406	406	383	383	383
2026-01-20	WMT	406	406	390	390	390
2026-01-20	XOM	406	406	386	386	386
2026-01-21	AAPL	406	406	390	390	390
2026-01-21	ABBV	406	406	378	378	378
2026-01-21	ABNB	406	406	358	358	358
2026-01-21	ADBE	406	406	390	390	390
2026-01-21	AFRM	406	406	380	380	380
2026-01-21	ALLY	406	406	271	271	271
2026-01-21	AMD	406	406	390	390	390
2026-01-21	AMGN	406	406	381	381	381
2026-01-21	AMZN	406	406	390	390	390
2026-01-21	AVGO	406	406	390	390	390
2026-01-21	AXP	406	406	365	365	365
2026-01-21	BA	406	406	390	390	390
2026-01-21	BAC	406	406	390	390	390
2026-01-21	BLK	406	406	276	276	276
2026-01-21	BMY	406	406	380	380	380
2026-01-21	C	406	406	390	390	390
2026-01-21	CAT	406	406	387	387	387
2026-01-21	CL	406	406	230	230	230
2026-01-21	CME	406	406	144	144	144
2026-01-21	CMG	406	406	386	386	386
2026-01-21	COIN	406	406	390	390	390
2026-01-21	COP	406	406	350	350	350
2026-01-21	COST	406	406	390	390	390
2026-01-21	CRM	406	406	390	390	390
2026-01-21	CSCO	406	406	381	381	381
2026-01-21	CVS	406	406	387	387	387
2026-01-21	CVX	406	406	389	389	389
2026-01-21	DE	406	406	318	318	318
2026-01-21	DIS	406	406	381	381	381
2026-01-21	EOG	406	406	224	224	224
2026-01-21	ETN	406	406	274	274	274
2026-01-21	GE	406	406	390	390	390
2026-01-21	GILD	406	406	355	355	355
2026-01-21	GIS	406	406	297	297	297
2026-01-21	GOOGL	406	406	390	390	390
2026-01-21	GS	406	406	390	390	390
2026-01-21	HAL	406	406	390	390	390
2026-01-21	HD	406	406	386	386	386
2026-01-21	HON	406	406	316	316	316
2026-01-21	HOOD	406	406	390	390	390
2026-01-21	ICE	406	406	76	76	76
2026-01-21	INTC	406	406	390	390	390
2026-01-21	JNJ	406	406	390	390	390
2026-01-21	JPM	406	406	390	390	390
2026-01-21	KEY	406	406	212	212	212
2026-01-21	KHC	406	406	389	389	389
2026-01-21	KO	406	406	389	389	389
2026-01-21	LLY	406	406	390	390	390
2026-01-21	LMT	406	406	373	373	373
2026-01-21	LOW	406	406	314	314	314
2026-01-21	MA	406	406	387	387	387
2026-01-21	MCD	406	406	366	366	366
2026-01-21	META	406	406	390	390	390
2026-01-21	MMM	406	406	372	372	372
2026-01-21	MO	406	406	362	362	362
2026-01-21	MPC	406	406	182	182	182
2026-01-21	MRK	406	406	382	382	382
2026-01-21	MS	406	406	359	359	359
2026-01-21	MSFT	406	406	390	390	390
2026-01-21	MU	406	406	390	390	390
2026-01-21	NFLX	406	406	392	392	392
2026-01-21	NKE	406	406	390	390	390
2026-01-21	NOC	406	406	153	153	153
2026-01-21	NOW	406	406	390	390	390
2026-01-21	NVDA	406	406	390	390	390
2026-01-21	ORCL	406	406	390	390	390
2026-01-21	OXY	406	406	380	380	380
2026-01-21	PEP	406	406	377	377	377
2026-01-21	PFE	406	406	387	387	387
2026-01-21	PG	406	406	390	390	390
2026-01-21	PLTR	406	406	390	390	390
2026-01-21	PM	406	406	340	340	340
2026-01-21	PNC	406	406	275	275	275
2026-01-21	PSX	406	406	224	224	224
2026-01-21	PYPL	406	406	390	390	390
2026-01-21	QCOM	406	406	390	390	390
2026-01-21	QQQ	406	406	405	405	405
2026-01-21	RBLX	406	406	386	386	386
2026-01-21	RF	406	406	172	172	172
2026-01-21	RTX	406	406	356	356	356
2026-01-21	SBUX	406	406	389	389	389
2026-01-21	SCHW	406	406	378	378	378
2026-01-21	SHOP	406	406	390	390	390
2026-01-21	SLB	406	406	386	386	386
2026-01-21	SNOW	406	406	386	386	386
2026-01-21	SOFI	406	406	390	390	390
2026-01-21	SPGI	406	406	115	115	115
2026-01-21	SPY	406	406	405	405	405
2026-01-21	TFC	406	406	242	242	242
2026-01-21	TGT	406	406	390	390	390
2026-01-21	TSLA	406	406	390	390	390
2026-01-21	UBER	406	406	390	390	390
